id,first_name,last_name,email,gender,ip_address,city,state,ssn,race,diabetes,asthma,depression,anxiety,migraines,arthritis,eczema,stroke,dementia,HIV
752,Ephraim,Pattullo,epattullokv@weather.com,Male,102.9.235.30,Miami,Florida,344-35-5499,Chilean,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
753,Sibel,Bratten,sbrattenkw@naver.com,Female,63.144.127.48,Tucson,Arizona,334-03-7420,Peruvian,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
754,Benita,Harrell,bharrellkx@dailymotion.com,Female,243.89.197.224,Memphis,Tennessee,737-88-3493,Ottawa,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
755,Greta,Kilfeather,gkilfeatherky@ed.gov,Female,192.145.189.151,Fresno,California,239-20-9152,Polynesian,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
756,Irma,Chaperling,ichaperlingkz@buzzfeed.com,Female,132.37.87.122,Atlanta,Georgia,577-08-4165,Filipino,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
757,Emogene,Pierton,epiertonl0@a8.net,Female,147.97.81.142,Beaumont,Texas,865-34-9533,Polynesian,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
758,Joice,Heeran,jheeranl1@illinois.edu,Female,216.105.203.137,Madison,Wisconsin,806-10-5416,Native Hawaiian,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
759,Wang,Bielefeld,wbielefeldl2@scientificamerican.com,Male,168.145.81.146,New York City,New York,581-73-4119,Indonesian,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
760,Devin,Comport,dcomportl3@zimbio.com,Female,73.134.136.31,Buffalo,New York,839-31-1050,Chinese,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
761,Hayden,Charlet,hcharletl4@buzzfeed.com,Male,62.109.24.137,El Paso,Texas,126-06-0647,Kiowa,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
762,Noella,Bottomer,nbottomerl5@flickr.com,Female,244.227.60.141,Norfolk,Virginia,261-04-3531,Colombian,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
763,Krystalle,Woolner,kwoolnerl6@merriam-webster.com,Female,146.49.219.36,Ventura,California,271-04-0224,Pueblo,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
764,Dalila,Ream,dreaml7@sfgate.com,Female,23.73.220.53,Orlando,Florida,470-66-2677,Ute,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
765,Ambros,Wingeat,awingeatl8@slideshare.net,Male,230.72.46.164,Sacramento,California,239-07-2331,Fijian,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
766,Giselle,Romanet,gromanetl9@columbia.edu,Female,121.119.122.191,Washington,District of Columbia,221-85-4133,Cuban,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
767,Nancie,Berrycloth,nberryclothla@guardian.co.uk,Female,132.221.49.197,Springfield,Illinois,574-65-4023,Cuban,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
768,Cecilius,Poynton,cpoyntonlb@nymag.com,Male,171.158.192.91,Greenville,South Carolina,810-56-7548,Vietnamese,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
769,Jens,Slessar,jslessarlc@reuters.com,Male,215.135.200.37,Long Beach,California,802-81-5414,Yaqui,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
770,Jeannine,Casetti,jcasettild@wordpress.org,Female,212.175.207.144,Mobile,Alabama,432-23-5185,Costa Rican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
771,Sanderson,Kirsop,skirsople@bing.com,Male,83.83.198.202,Alpharetta,Georgia,778-61-4823,Central American,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
772,Jenica,Yorath,jyorathlf@smugmug.com,Female,189.172.149.154,Fort Worth,Texas,552-11-3369,Thai,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
773,Lauraine,O'Mannion,lomannionlg@wix.com,Female,156.242.71.12,Fort Wayne,Indiana,788-15-1046,Argentinian,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
774,Rourke,Althorp,ralthorplh@fc2.com,Male,171.73.145.24,Minneapolis,Minnesota,474-73-2789,Iroquois,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
775,Sherwin,Comerford,scomerfordli@hatena.ne.jp,Male,203.117.153.19,Birmingham,Alabama,264-28-1881,Dominican (Dominican Republic),TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
776,Jae,Zanini,jzaninilj@trellian.com,Male,108.82.129.113,Scranton,Pennsylvania,248-13-5259,Vietnamese,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
777,Yankee,Allonby,yallonbylk@admin.ch,Male,87.245.33.184,Huntington,West Virginia,146-49-7407,Colombian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
778,Melanie,Blyth,mblythll@cloudflare.com,Female,74.54.89.247,Fort Worth,Texas,853-90-0898,Alaska Native,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
779,Abdul,Reoch,areochlm@canalblog.com,Male,162.158.223.14,Orlando,Florida,469-59-7064,Paiute,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
780,Cal,Marryatt,cmarryattln@shinystat.com,Female,232.115.82.198,Petaluma,California,693-11-3357,Kiowa,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
781,Caralie,Stannislawski,cstannislawskilo@linkedin.com,Female,74.86.71.90,Cleveland,Ohio,644-96-7244,Taiwanese,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
782,Monty,Ubsdell,mubsdelllp@nasa.gov,Male,65.206.100.184,Oakland,California,406-91-7895,Apache,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
783,Bambi,Lockie,blockielq@chicagotribune.com,Female,209.21.36.16,Washington,District of Columbia,383-56-5203,South American,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
784,Madelene,Gulston,mgulstonlr@pen.io,Female,88.4.130.65,New Orleans,Louisiana,594-28-7853,Bolivian,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
785,Culley,Stoacley,cstoacleyls@redcross.org,Male,154.64.184.248,Cincinnati,Ohio,523-19-7164,Guamanian,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
786,Rickert,Pulley,rpulleylt@fc2.com,Male,21.11.211.130,Mobile,Alabama,787-81-6603,Pakistani,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
787,Rodge,Aleevy,raleevylu@bbb.org,Male,60.236.94.145,Phoenix,Arizona,388-30-0060,Cheyenne,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
788,Roosevelt,Roger,rrogerlv@tiny.cc,Male,26.169.168.37,Metairie,Louisiana,107-87-3465,Asian Indian,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
789,Anderson,Spellman,aspellmanlw@google.co.uk,Male,182.167.130.107,Richmond,Virginia,381-20-6753,Hmong,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
790,Carleen,Bezzant,cbezzantlx@liveinternet.ru,Female,110.47.58.26,Wilmington,North Carolina,100-72-6222,Laotian,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
791,Merrily,Iacobo,miacoboly@cornell.edu,Female,181.226.149.7,Elmira,New York,830-73-3872,Taiwanese,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
792,Ennis,O'Crowley,eocrowleylz@techcrunch.com,Male,166.156.117.183,Trenton,New Jersey,471-08-0386,White,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
793,Iggie,Phillins,iphillinsm0@usgs.gov,Male,173.169.12.34,San Antonio,Texas,694-35-8548,Colombian,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
794,Clemmy,Brickwood,cbrickwoodm1@irs.gov,Male,104.162.105.138,Roanoke,Virginia,567-77-3442,Spaniard,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
795,Melisande,Drummond,mdrummondm2@ask.com,Female,20.91.101.94,Fort Pierce,Florida,707-28-3021,Polynesian,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
796,Florencia,Lantiffe,flantiffem3@upenn.edu,Female,179.38.252.49,Daytona Beach,Florida,739-79-5452,Bangladeshi,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
797,Garvy,Ramet,grametm4@eventbrite.com,Male,76.36.244.205,Clearwater,Florida,507-13-5371,Osage,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
798,Hyatt,Soot,hsootm5@reference.com,Male,87.145.202.203,Pompano Beach,Florida,274-63-2934,Korean,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
799,Athena,Pittman,apittmanm6@is.gd,Female,2.3.24.175,Jacksonville,Florida,644-58-5645,Japanese,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
800,Carlynn,Messent,cmessentm7@bandcamp.com,Female,133.46.249.253,Baton Rouge,Louisiana,331-56-5383,Thai,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
801,Neill,Ever,neverm8@archive.org,Male,19.79.98.102,Irving,Texas,625-97-1285,Spaniard,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
802,Sherline,Berre,sberrem9@psu.edu,Female,148.183.89.9,Cincinnati,Ohio,566-18-3893,Comanche,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
803,Dorene,Thorneley,dthorneleyma@discuz.net,Female,51.224.145.175,Irvine,California,873-69-8783,Vietnamese,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
804,Rab,Machin,rmachinmb@biblegateway.com,Male,51.198.63.89,Richmond,Virginia,561-18-0868,Dominican (Dominican Republic),TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
805,Guido,Meco,gmecomc@bravesites.com,Male,2.142.90.225,Jacksonville,Florida,824-14-0063,Micronesian,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
806,Justis,Primak,jprimakmd@gnu.org,Male,60.168.122.47,Nashville,Tennessee,560-88-7495,Japanese,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
807,Claudianus,Lydon,clydonme@paginegialle.it,Male,194.204.193.25,Dallas,Texas,625-54-2652,Spaniard,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
808,Manuel,Cammish,mcammishmf@spiegel.de,Male,133.72.254.72,Akron,Ohio,518-61-1646,Filipino,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
809,Dru,Union,dunionmg@fastcompany.com,Female,26.195.44.128,Macon,Georgia,244-10-3364,Houma,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
810,Isak,Andrick,iandrickmh@webmd.com,Male,63.86.235.26,Cincinnati,Ohio,384-37-5062,Alaska Native,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
811,Hildagard,Kleinholz,hkleinholzmi@fema.gov,Female,253.67.190.86,Fort Wayne,Indiana,852-63-4387,Chilean,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
812,Rudyard,Santori,rsantorimj@histats.com,Male,52.108.217.42,Portland,Oregon,291-28-2644,Sioux,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
813,Worthington,Furneaux,wfurneauxmk@ebay.co.uk,Male,53.103.99.60,New York City,New York,869-50-8244,Paiute,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
814,Brynna,Daldry,bdaldryml@constantcontact.com,Female,42.18.247.222,New York City,New York,188-41-0817,Venezuelan,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
815,Willie,MacCallion,wmaccallionmm@sfgate.com,Male,84.198.129.217,Jamaica,New York,399-71-4204,Latin American Indian,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
816,Thorvald,Varga,tvargamn@google.cn,Male,193.229.154.30,Abilene,Texas,860-84-6185,Lumbee,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
817,Janenna,Melburg,jmelburgmo@fastcompany.com,Female,212.117.43.85,Miami,Florida,762-12-2858,Shoshone,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
818,Irene,Gabbidon,igabbidonmp@vkontakte.ru,Female,22.30.99.58,Salt Lake City,Utah,536-92-9692,Yuman,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
819,Elaina,Crowcher,ecrowchermq@ifeng.com,Female,124.5.136.112,Oakland,California,295-67-4408,Tongan,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
820,Merola,Peschmann,mpeschmannmr@microsoft.com,Female,28.4.86.145,Trenton,New Jersey,198-27-5064,American Indian,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
821,Forest,Habbal,fhabbalms@unesco.org,Male,124.4.156.244,Springfield,Virginia,417-78-0197,Costa Rican,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
822,Titus,Eickhoff,teickhoffmt@example.com,Male,181.171.90.63,Birmingham,Alabama,196-38-0966,Melanesian,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
823,Stefano,Edelheid,sedelheidmu@cnet.com,Male,232.147.93.35,Van Nuys,California,626-91-2939,Chippewa,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
824,Mead,Middle,mmiddlemv@weebly.com,Female,207.43.121.246,Conroe,Texas,285-89-1551,Osage,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
825,Jaimie,Fysh,jfyshmw@earthlink.net,Male,253.191.172.234,Kansas City,Kansas,600-80-1617,Ecuadorian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
826,Noll,Chetwind,nchetwindmx@youtube.com,Male,181.106.10.177,Jacksonville,Florida,264-19-8407,Bangladeshi,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
827,Ber,Kimbling,bkimblingmy@photobucket.com,Male,231.244.163.71,Houston,Texas,878-90-7557,Puget Sound Salish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
828,Reba,Mielnik,rmielnikmz@ning.com,Female,171.186.203.146,Washington,District of Columbia,580-77-2449,Chickasaw,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
829,Ravi,Bird,rbirdn0@ed.gov,Male,153.137.61.54,New York City,New York,218-23-4520,Bolivian,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
830,Enoch,Jancso,ejancson1@illinois.edu,Male,153.111.82.229,Las Vegas,Nevada,516-41-0815,Malaysian,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
831,Dud,Dyhouse,ddyhousen2@live.com,Male,83.154.206.67,Clearwater,Florida,565-63-7864,American Indian and Alaska Native (AIAN),TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
832,Elonore,Sadry,esadryn3@ebay.co.uk,Female,52.168.28.137,Sioux Falls,South Dakota,566-52-6512,Yuman,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
833,Gonzalo,Minard,gminardn4@dyndns.org,Male,205.116.154.253,Salt Lake City,Utah,155-38-7955,Paiute,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
834,Mac,Berfoot,mberfootn5@sphinn.com,Male,109.135.231.120,Roanoke,Virginia,275-88-7249,Yaqui,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
835,Bjorn,Fradson,bfradsonn6@ustream.tv,Male,234.192.181.98,Detroit,Michigan,662-88-9567,Menominee,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
836,Arty,O'Moylane,aomoylanen7@ucoz.ru,Male,167.62.30.127,Lexington,Kentucky,291-72-8098,Chamorro,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
837,Abbi,Pailin,apailinn8@ustream.tv,Female,214.2.173.111,Baltimore,Maryland,372-52-6483,Alaska Native,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
838,Emmett,Leadbeater,eleadbeatern9@walmart.com,Male,99.111.93.29,Charleston,West Virginia,770-85-9927,Spaniard,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
839,Verine,Cogzell,vcogzellna@bbb.org,Female,75.90.91.234,Arlington,Texas,417-21-9519,Cheyenne,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
840,Tiffanie,Lycett,tlycettnb@cmu.edu,Female,237.14.194.68,Rochester,New York,405-01-1688,Sri Lankan,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
841,Pammi,Larway,plarwaync@miitbeian.gov.cn,Female,89.106.138.151,Detroit,Michigan,425-04-4596,Peruvian,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
842,Homerus,McCulley,hmcculleynd@smugmug.com,Male,176.240.131.182,Honolulu,Hawaii,558-56-3347,Dominican (Dominican Republic),FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
843,Leeland,Mandrier,lmandrierne@ameblo.jp,Male,234.151.231.219,Tampa,Florida,684-24-9023,Laotian,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
844,Prudi,Renn,prennnf@dyndns.org,Female,163.65.11.175,Zephyrhills,Florida,259-67-1319,Laotian,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
845,Hilly,Nortunen,hnortunenng@ibm.com,Male,42.65.121.121,Grand Junction,Colorado,499-14-0176,Uruguayan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
846,Gerick,Scraney,gscraneynh@census.gov,Male,14.251.133.231,Denver,Colorado,570-21-5338,American Indian,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
847,Kerrill,Bower,kbowerni@bravesites.com,Female,215.3.91.53,Little Rock,Arkansas,630-27-6997,Creek,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
848,Art,Lodder,aloddernj@sourceforge.net,Male,115.135.217.162,Colorado Springs,Colorado,591-14-6897,Colville,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
849,Cozmo,Forsbey,cforsbeynk@umich.edu,Male,104.242.59.229,Austin,Texas,234-75-9650,Cherokee,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
850,Madelon,Cressy,mcressynl@ovh.net,Female,194.242.225.223,Monticello,Minnesota,599-42-2826,Panamanian,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
851,Diahann,Cosyns,dcosynsnm@hexun.com,Female,30.247.6.87,Baltimore,Maryland,167-94-0835,Menominee,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
852,Rebbecca,Chable,rchablenn@patch.com,Female,158.249.188.141,Rochester,New York,830-23-1584,Chickasaw,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
853,Pauly,Andrichuk,pandrichukno@newyorker.com,Female,66.140.186.8,Baltimore,Maryland,249-08-6728,Costa Rican,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
854,Hans,Lepoidevin,hlepoidevinnp@purevolume.com,Male,113.244.88.186,Kansas City,Missouri,365-14-3186,Colombian,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
855,Jerome,Gianulli,jgianullinq@comsenz.com,Male,240.161.113.104,Phoenix,Arizona,521-60-7328,Menominee,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
856,Astra,Pexton,apextonnr@globo.com,Female,114.244.59.34,Evansville,Indiana,545-63-6688,Tohono O'Odham,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
857,Essy,Cottesford,ecottesfordns@artisteer.com,Female,134.61.202.252,New York City,New York,713-52-9523,Tohono O'Odham,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
858,Theodor,Lyste,tlystent@merriam-webster.com,Male,2.49.136.186,Scottsdale,Arizona,625-03-9671,Choctaw,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
859,Hedvig,Whitehorne,hwhitehornenu@yolasite.com,Female,72.151.189.135,Tacoma,Washington,567-27-8969,Alaskan Athabascan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
860,Denys,Paybody,dpaybodynv@merriam-webster.com,Female,157.93.81.172,Fort Lauderdale,Florida,823-06-8447,Micronesian,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
861,Tadeo,Losano,tlosanonw@sogou.com,Male,7.162.0.64,Portland,Oregon,179-73-8803,Chinese,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
862,Inger,Mangon,imangonnx@opensource.org,Male,117.230.95.36,Newport Beach,California,759-05-2595,Blackfeet,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
863,Quinta,Aronin,qaroninny@harvard.edu,Female,241.45.134.223,Nashville,Tennessee,415-47-7639,Melanesian,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
864,Tait,Dmitrovic,tdmitrovicnz@huffingtonpost.com,Male,152.97.218.43,Tucson,Arizona,615-70-9253,Cheyenne,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
865,Ave,Kolinsky,akolinskyo0@list-manage.com,Male,92.202.105.152,Idaho Falls,Idaho,552-59-9062,Navajo,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
866,Poppy,Ravenhill,pravenhillo1@geocities.com,Female,58.23.194.91,Charleston,South Carolina,789-28-9366,Tlingit-Haida,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
867,Nanci,Shorter,nshortero2@senate.gov,Female,172.242.105.140,Saint Louis,Missouri,388-85-9052,Chinese,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
868,Constantia,Elmhurst,celmhursto3@bing.com,Female,108.110.63.227,Toledo,Ohio,420-09-7579,American Indian and Alaska Native (AIAN),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
869,Caprice,Tebb,ctebbo4@wisc.edu,Female,22.242.68.109,Charleston,West Virginia,483-19-9558,Iroquois,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
870,Vito,Killoran,vkillorano5@51.la,Male,145.101.189.138,Trenton,New Jersey,799-61-7996,Samoan,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
871,Solly,Danser,sdansero6@ustream.tv,Male,152.213.49.252,Reading,Pennsylvania,898-55-6514,Paraguayan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
872,Fowler,Climar,fclimaro7@msn.com,Male,32.34.11.163,Honolulu,Hawaii,451-35-6382,Chippewa,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
873,Sabina,Elford,selfordo8@telegraph.co.uk,Female,86.112.106.222,Louisville,Kentucky,540-20-6870,Bangladeshi,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
874,Chris,Castro,ccastroo9@japanpost.jp,Female,147.194.29.239,Fort Wayne,Indiana,100-45-3505,Blackfeet,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
875,Mord,Kardos,mkardosoa@g.co,Male,119.23.93.87,Montgomery,Alabama,327-72-8109,Spaniard,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
876,Inigo,Glanville,iglanvilleob@blinklist.com,Male,13.4.76.125,Louisville,Kentucky,841-43-5425,Cheyenne,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
